"datas";"ABEV3.SA";"ALLL3.SA";"BBAS3.SA";"BBDC3.SA";"BRAP4.SA";"BRFS3.SA";"BRKM5.SA";"BRML3.SA";"CCRO3.SA";"CESP6.SA";"CMIG4.SA";"CPFE3.SA";"CPLE6.SA";"CRUZ3.SA";"CSAN3.SA";"CSNA3.SA";"CYRE3.SA";"ELET3.SA";"ELPL4.SA";"EMBR3.SA";"ENBR3.SA";"EVEN3.SA";"GFSA3.SA";"GGBR4.SA";"GOAU4.SA";"GOLL4.SA";"HGTX3.SA";"ITSA4.SA";"ITUB4.SA";"JBSS3.SA";"LAME4.SA";"LIGT3.SA";"LREN3.SA";"NATU3.SA";"OIBR4.SA";"PDGR3.SA";"PETR3.SA";"PETR4.SA";"POMO4.SA";"RENT3.SA";"RSID3.SA";"SBSP3.SA";"SUZB5.SA";"TBLE3.SA";"TIMP3.SA";"USIM5.SA";"VALE3.SA";"VALE5.SA";"VIVT4.SA"
"2008-06-10";0.61;7.8;23.58;21.58;38.25;22.77;11.42;7.96;3.79;27.27;16.54;10.73;28.87;2.61;23.34;25.48;21.48;21.62;20.75;12.3;5.43;8.45;13.59;36.62;102.35;20.45;9.59;6.71;21.21;8.31;7.04;13.72;32.24;13.78;15.4;11.54;49.86;39.83;2.94;18.4;13.29;8.5;27.67;19.19;4.09;39.66;50.91;43.12;30.78
"2008-06-11";0.61;7.53;23.12;21.37;37.42;23.5;11.58;8.02;3.86;27.25;16.58;10.61;28.64;2.57;23.8;24.95;20.29;22.19;21.35;12.15;5.62;8.3;13.05;35.22;97.92;19.47;9.62;6.67;20.91;8.41;6.68;13.77;31.15;13.84;15.17;11.56;49.95;39.31;2.9;17.53;13.28;8.53;27;19.1;4.08;39.14;49.33;42.22;30.71
"2008-06-12";0.64;7.28;23.05;21.89;37.74;23.83;12.76;8.16;3.99;28.43;16.5;10.52;28.49;2.57;24.16;25.06;20.61;22.42;20.82;12.07;5.69;8.26;12.91;35.76;98.92;19.63;9.62;6.91;21.39;8.16;6.73;13.75;31.24;13.76;15.17;11.63;50.08;39.12;2.88;17.44;13.42;8.35;27.16;19.46;4.01;39.42;50.69;42.15;30.3
"2008-06-13";0.63;6.8;22.42;22.02;37.2;23.74;12.48;8.14;3.98;28.22;16.23;10.53;28.11;2.59;24.3;24.77;20.8;21.76;20.19;11.99;5.45;8.15;12.86;35.27;48.24;19.67;9.79;6.94;21.63;7.99;6.84;13.58;31.01;13.97;14.34;11.23;51.06;39.74;2.86;17.47;13.56;8.32;27;19.05;4.19;39.11;49.48;41.6;29.96
"2008-06-16";0.63;8.74;22.88;22.06;37.21;24.06;12.25;8.16;4.07;28.14;16.1;10.31;28.29;2.54;24.71;24.57;20.89;21.91;19.96;11.81;5.55;7.98;13.33;35.32;48.73;20.12;9.77;7.06;21.69;7.81;6.8;13.47;31.02;14.12;14.5;11.14;51.23;39.65;2.86;17.43;13.33;8.18;26.52;19.06;4.32;38.81;49.51;41.68;29.65
"2008-06-17";0.62;8.74;23.16;22.41;39.2;23.85;12.2;8.12;4.25;27.7;16.21;10.34;28.61;2.54;25.17;25.26;21.56;22.02;20.4;11.52;5.51;7.79;13.56;37.06;52.14;20.75;9.54;7.23;22.25;7.98;6.8;13.58;30.68;14.38;14.73;11.28;51.44;40.04;2.98;17.58;13.37;8.26;26.59;19.02;4.36;40.78;50.98;42.39;30.02
"2008-06-18";0.61;6.8;22.18;21.82;38.95;22.88;11.73;8.12;4.17;27.18;15.87;10.03;28.32;2.47;25.26;24.58;20.58;21.11;19.61;11.06;5.39;7.51;12.94;36.57;50.38;20.25;9.36;6.96;21.48;8.14;6.5;13.15;29.43;14.14;14.04;11.14;50.78;39.31;2.88;17.58;12.75;8.4;25.84;18.11;4.46;39.66;50.71;43.37;29.43
"2008-06-19";0.61;6.8;22.18;21.81;38.93;23.16;12.13;7.89;4.13;26.62;16.27;9.87;28.79;2.41;25.31;24.23;19.7;21.25;20.09;11.14;5.74;7.19;12.65;36.92;50.92;20.92;9.36;6.98;21.36;8.11;6.26;13.25;28.73;13.68;14.02;10.75;49.02;38.44;2.84;17.39;12.06;8.47;25.84;18.9;4.48;40.03;50.6;43.19;30.47
"2008-06-20";0.61;7.28;21.34;21.19;37.7;22.62;11.72;7.71;4.08;25.84;16.08;9.67;27.97;2.39;25.17;23.08;20.01;20.04;19.9;11.43;5.83;7.04;12.84;34.38;47.64;19.47;9.62;6.73;20.49;8.43;6.25;13.24;27.86;13.6;13.28;10.72;48.11;37.34;2.74;16.8;11.83;8.22;25.72;18.31;4.24;37.9;48.33;41.46;29.75
"2008-06-23";0.6;9.86;21.05;20.81;37.48;22.25;11.58;7.8;4.02;26.66;15.95;9.7;27.88;2.38;25.53;22.67;19.51;20.22;20.03;11.19;5.75;7.35;12.23;33.98;46.85;19.15;9.24;6.71;20.49;8.51;6.18;13.03;28.13;13.33;13.05;10.9;49.04;38;2.66;16.61;11.65;8.06;25.59;18.53;4.19;36.76;49.23;42.13;29.76
"2008-06-24";0.6;6.8;20.99;20.83;38.53;21.78;11.18;7.69;3.9;26.33;15.58;9.71;28.67;2.45;25.8;22.79;19.47;20.74;19.51;10.99;5.57;7.19;11.89;33.09;45.42;19.16;9.47;6.48;19.89;8;6;12.92;27.01;12.83;13.06;10.96;48.85;37.9;2.69;16.54;11.17;7.92;25.65;18.03;4.1;36.14;50.11;42.75;29.55
"2008-06-25";0.6;9.61;22.07;21.07;39.9;21.91;11.55;7.71;3.9;27.44;16.25;10.16;29.89;2.55;25.63;23.85;20.12;21.62;19.98;10.84;5.81;7.27;12.21;33.89;46.16;19.16;9.46;6.64;20.43;8;6.12;13;27.73;12.73;13.33;11.33;50.22;38.92;2.7;16.61;11.82;7.9;25.36;18.54;4.24;38.06;51.15;43.88;30.67
"2008-06-26";0.59;6.8;21.22;20.22;38.15;21.01;11.34;7.37;3.71;26.32;16.14;10.17;29.62;2.51;25.17;23.52;19.43;20.96;19.69;10.58;5.55;7.35;11.67;33.05;45.42;17.61;9.31;6.32;19.31;7.71;5.93;12.64;26.35;12.14;12.91;10.73;50.32;38.87;2.62;16.25;11.04;7.76;24.86;18.57;4.07;37.12;49.34;41.7;30.64
"2008-06-27";0.58;6.8;20.81;20.29;37.48;21.42;11.18;7.12;3.78;27.87;16.07;10.68;30.02;2.54;24.71;23.75;19.56;21.91;19.79;10.06;5.49;6.95;11.76;33;44.92;17.38;9.26;6.39;19.42;7.81;6.08;12.66;27.77;12.52;13.01;10.67;50.5;39.22;2.58;16.69;11.08;7.86;25.03;18.81;4.02;37.4;49.02;41.74;30.74
"2008-06-30";0.59;6.8;20.35;20.54;38.65;21.15;10.93;7.03;3.75;28.3;16.28;10.7;30.4;2.55;25.35;24.19;19.73;21.69;19.73;10.01;5.66;7.39;11.74;34.25;47.19;17.2;9.27;6.49;19.48;7.9;6.2;12.75;28.37;12.76;13.11;10.67;51.83;40.01;2.53;16.29;10.92;8.06;24.95;18.98;4.12;37.07;50.04;42.3;30.61
"2008-07-01";0.57;7.38;19.19;19.92;37.33;20.66;10.38;6.58;3.69;28.13;16.21;10.33;29.93;2.4;25.8;23.12;19.43;20.7;19.24;9.83;5.62;7.07;11.08;34.42;47.92;15.95;9;6.33;19.2;7.59;5.98;11.92;27.4;12.91;12.56;9.93;51.7;39.9;2.54;15;10.24;8.03;24.02;19.06;3.84;35.38;47.95;40.83;29.82
"2008-07-02";0.55;6.31;18.68;19.99;35.33;19.78;10.03;6.46;3.57;26.65;15.96;10.14;29.31;2.35;26.73;21.38;18.26;20.15;18.88;9.34;5.48;6.52;10.49;31.97;44.65;15.43;8.79;6.26;19.15;7.9;5.84;11.52;25.73;12.36;12.03;9.32;49.58;38.51;2.41;15.6;9.78;7.85;23.7;18.27;3.75;33.74;45.49;39.02;29.65
"2008-07-03";0.53;6.31;18.39;19.53;33.95;19;9.57;6.44;3.53;25.98;15.35;10.14;29;2.28;26.42;20.3;17.64;19.79;18.72;9.01;5.35;6.27;9.93;30.32;41.75;14.11;8.53;6.09;18.47;7.95;5.76;11.43;25.19;12.07;11.99;8.97;47.61;36.84;2.34;14.84;9.37;7.5;23.25;17.95;3.6;32.01;44.41;37.88;28.63
"2008-07-04";0.53;6.8;18.53;19.48;34.21;18.49;9.59;6.28;3.55;26.36;15.5;10.31;28.53;2.26;26.45;20.27;17.73;19.64;18.65;9.05;5.35;6.28;10;29.43;40.07;13.24;8.49;6.08;18.69;7.77;5.71;12.15;24.65;11.91;12.29;9.32;48.3;37.4;2.37;15.29;9.19;7.47;23.3;18.19;3.61;31.44;44.89;38.32;28.57
"2008-07-07";0.52;7.28;17.96;19.53;33.35;18.46;9.82;6.03;3.41;26.16;15.41;10.2;28.11;2.22;27.27;20.95;17.51;19.55;18.6;9.48;5.34;6.15;9.71;30.32;40.98;13.16;8.4;6.06;18.59;7.46;5.67;11.8;24.57;11.71;12.29;9.09;47.07;36.3;2.37;15.14;9.32;7.62;23.2;18.23;3.62;32.85;44.94;38.46;27.23
"2008-07-08";0.53;7.09;18.88;19.82;33.38;18.7;10.05;5.76;3.41;26.4;15.67;10.46;28.8;2.23;27.55;20.91;17.46;19.97;19.06;10.47;5.58;6.35;10.19;30.49;41.29;13.61;8.5;6.09;18.87;7.71;5.83;11.77;25.1;12.06;12.29;9.09;45.66;35.16;2.48;15.42;9.91;7.74;23.83;17.95;3.7;32.69;44.46;38.62;27.77
"2008-07-10";0.52;7.77;18.84;19.64;33.44;19.57;10.78;5.9;3.4;27.13;16.26;10.79;29.93;2.32;28.36;21.32;17.34;21.17;19.31;10.23;5.66;5.87;10.25;31.71;43.52;14.05;8.43;6.06;18.93;8.12;6.15;12.44;24.92;12.6;13.31;9.32;45.02;34.67;2.5;15.79;9.85;7.96;23.92;17.98;3.82;34.5;44.46;38.22;28.39
"2008-07-11";0.53;7.28;18.53;19.56;32.93;19.14;10.96;6.12;3.45;27.09;16.44;10.7;30.07;2.36;29.88;21.45;16.87;21.51;19.23;10.17;5.67;6.3;9.81;31.35;43.02;13.08;8.05;5.99;18.64;8.43;6.15;12.44;25.37;12.62;13.27;8.97;45.42;35.15;2.5;15.83;9.91;7.99;23.92;18.1;3.81;34.68;43.73;38.09;28.58
"2008-07-14";0.54;7.67;18.8;19.5;33.94;19.78;10.89;5.95;3.38;27.61;16.79;10.98;30.67;2.44;30.34;21.58;16.81;21.76;19.54;9.99;5.81;6.1;9.79;31.87;43.72;12.45;8.31;6;18.61;8.54;6.35;12.92;26.43;13.13;13.24;9.18;45.54;35.39;2.6;15.88;10.35;7.95;24.29;18.18;3.8;34.73;44.46;38.93;29.05
"2008-07-15";0.54;8.25;18.99;19.21;34.12;20.42;11.19;5.81;3.5;27.87;17.04;11.35;31.23;2.53;30.17;21.35;18.27;22.85;19.69;10.23;5.94;6.27;10.24;31.44;43.56;12.91;8.31;5.93;18.16;8.49;6.5;13.24;27.14;14.07;13.92;9.6;44.8;35.11;2.51;15.29;11.01;7.93;24.02;18.57;3.93;34.52;43.51;38.55;29.53
"2008-07-16";0.53;8.84;19.74;20.5;33.73;21.61;11.56;5.84;3.51;27.34;17.28;11.61;31.69;2.59;29.11;21.6;20.03;22.86;19.75;11.25;6.17;6.27;11.23;31.49;43.65;14.21;8.89;6.51;19.83;8.88;6.77;13.4;28.29;14.38;14.64;10.72;44.1;34.43;2.61;15.06;11.8;8.28;24.64;18.7;4.07;35.24;42.89;37.78;29.98
"2008-07-17";0.76;8.74;19.16;20.55;32.58;21.04;11.49;5.78;3.51;25.93;16.96;10.84;30.68;2.53;27.92;20.3;19.05;21.87;19.27;10.91;6.12;6.22;10.83;29.72;41.36;14.4;8.75;6.48;20.05;8.88;6.56;13.73;27.4;14.15;14.59;10.47;42.24;32.73;2.52;14.73;11.13;8.15;24.66;18.07;4.01;33.69;40.57;35.74;29.78
"2008-07-18";0.74;7.87;19.42;20.97;31.57;21;11.33;5.44;3.52;25.72;17.17;10.87;30.77;2.42;27.92;20.27;18.27;21.95;19.53;10.6;6.08;5.95;10.4;29.57;40.68;14.13;8.84;6.59;20.67;8.54;6.71;13.4;26.43;14.26;14.19;10.4;42.25;33.07;2.66;14.54;10.37;8.06;24.5;18.07;3.89;33.31;40.11;35.62;29.38
"2008-07-21";0.75;8.35;19.47;20.99;32.1;20.56;11.72;5.19;3.56;25.46;17.24;11.05;31.84;2.53;27.92;21.3;18.86;22.11;20.17;10.73;6.11;5.59;10.61;31.12;43.32;13.92;8.75;6.51;20.2;8.55;6.68;14.02;26.52;14.38;14.71;9.96;43.18;33.56;2.61;14.73;10.19;8.49;24.58;18.9;3.96;34.35;41.58;36.72;30.4
"2008-07-22";0.73;7.97;18.68;20.97;30.8;20.49;11.65;5.31;3.52;25.47;16.95;11.05;31.14;2.44;27.05;20.98;19.25;21.91;20.29;11.35;6.1;5.67;10.76;30.15;42.11;14.82;7.88;6.58;20.49;8.24;6.5;14.12;26.26;14.07;14.56;9.88;41.8;32.41;2.62;14.68;10.04;8.26;23.83;18.66;3.83;33.16;40.02;35.39;29.14
"2008-07-23";0.75;7.78;19.3;21.04;30.64;21.16;11.92;6.17;3.55;25.33;16.44;10.9;29.65;2.43;27.09;20.4;20.32;22.13;20.37;11.46;6.12;6.03;11.36;29.31;40.28;16.21;8.75;6.54;20.49;8.18;6.62;13.97;26.66;13.88;13.55;10.26;40.41;31.25;2.56;15.09;10.19;8.34;25.17;18.27;3.87;32.72;39.98;35.49;29.82
"2008-07-24";0.74;7.77;19.25;20.69;29.15;20.95;11.7;6.46;3.52;24.98;16.1;10.78;29.47;2.39;27;19.36;20.09;21.7;19.61;11.18;5.81;5.84;11.12;27.51;38.43;15.83;8.71;6.46;19.66;7.9;6.51;13.58;27.32;13.85;13.81;10.3;38.45;29.87;2.44;15.19;10.35;7.95;24.35;18.17;3.65;30.53;38.12;33.7;29.52
"2008-07-25";0.73;7.77;18.88;20.34;29.05;20.81;11.73;6.46;3.5;25.02;16.75;10.79;29.89;2.38;27;19.07;19.92;21.62;19.28;11.12;5.8;5.99;11.46;26.89;37.88;16.44;8.75;6.32;19.18;7.72;6.8;13.75;28.47;14.3;13.51;10.25;38.3;29.87;2.42;16.1;10.33;7.74;23.06;18.06;3.65;29.35;37.92;33.68;29.6
"2008-07-28";0.72;7.77;17.96;19.98;28.92;20.37;11.61;6.55;3.53;24.94;16.29;10.67;29.93;2.46;27.37;19.43;19.16;21.96;19.48;11;5.79;5.95;11.04;27.52;38;15.46;8.14;6.18;18.88;7.81;6.62;13.38;27.5;13.92;13.68;10.48;38.64;30.17;2.38;16.29;10.32;7.7;22.87;17.81;3.52;29.54;38.35;33.84;30.29
"2008-08-18";0.78;5.83;17.37;18.52;26.22;20.02;10.71;6.58;3.89;24.07;14.71;10.36;26.91;2.8;24.98;17.26;18.45;20.52;17.48;12.54;5.15;5.04;10.08;24.79;34.64;14.43;7.74;6.03;18.15;6.82;6.02;12.79;24.74;14.66;12.33;9.3;35.72;27.43;2.33;15.32;10.37;7.39;20.75;16.64;3.29;24.73;35.29;30.95;31.74
"2008-08-19";0.78;5.83;17.28;18.38;26.54;19.49;10.8;6.58;3.96;24.03;15.03;10.57;26.99;2.81;25.3;17.28;17.91;20.7;17.97;12.25;5.13;4.97;9.76;25.02;34.25;14.09;7.79;6;18.07;6.64;5.98;13.07;25.81;14.94;12.33;9.33;36.77;28.25;2.34;15.28;9.83;7.37;20.85;16.57;3.28;24.7;35.83;31.42;31.92
"2008-08-20";0.79;6.02;17.63;18.73;28.57;19.63;10.6;6.44;3.95;23.82;15.42;10.39;27.69;2.85;25.54;18.2;18.94;20.92;17.62;12.45;5.23;4.95;10.06;26.29;36.47;13.73;7.7;6.17;18.82;6.84;5.93;12.75;26.25;15.33;13.06;9.65;38.57;29.62;2.34;15.32;9.86;7.41;21.33;16.8;3.3;26.33;37.8;33.61;31.38
"2008-08-21";0.79;6.17;18.14;18.8;29.41;19.62;10.33;6.08;3.99;23.7;15.2;10.12;27.6;2.82;25.17;18.76;19.37;21.54;17.51;12.29;5.44;4.96;10.25;27.09;37.4;13.27;7.45;6.19;18.68;6.7;6.01;12.75;26.16;15.92;13.06;9.32;39.77;30.64;2.3;15.14;10.04;7.5;21.18;16.56;3.2;27.48;38.53;34.41;30.78
"2008-08-22";0.8;6.12;18.3;18.93;28.83;19.78;10.33;5.99;3.97;23.9;15.13;10.23;27.04;2.86;24.76;18.92;18.7;21.95;17.44;12.69;5.4;4.64;9.78;26.84;37.14;13.54;7.35;6.25;18.85;6.73;6.06;12.75;26.43;15.21;13.28;9.14;39.58;30.55;2.3;15.14;9.64;7.4;21.04;16.93;3.16;27.07;37.9;33.79;31.59
"2008-08-25";0.8;6.02;17.73;18.45;27.64;19.29;10.11;5.89;3.99;23.38;14.87;10.08;26.58;2.83;24.71;18.21;18.36;21.84;16.58;12.36;5.23;4.32;9.64;26.02;35.7;13.73;7.44;6.03;18.25;6.54;5.83;12.4;25.81;15.26;12.8;8.79;38.24;29.27;2.33;15.09;9.27;7.47;20.66;16.92;3.11;26.58;36.75;32.93;31.55
"2008-08-26";0.79;6.07;17.28;18.2;27.56;18.9;10.15;6.01;4.01;22.52;15.08;10.16;27.14;2.88;24.84;18.41;17.82;21.5;17.2;12.62;5.14;4.28;9.4;26.2;36.02;13.61;7.7;5.93;18.04;6.35;5.9;12.67;26.08;15.06;12.67;8.86;38.57;29.6;2.31;15.14;9.18;7;20.56;16.08;3.12;26.17;36.79;32.82;31.25
"2008-08-27";0.78;6.07;18.21;18.52;28.57;19.53;10.18;6.35;4.03;22.9;15.16;10.22;26.94;2.95;24.84;18.93;18.04;22.17;16.82;12.46;5.05;4.24;9.85;26.81;37.4;13.43;7.7;6.06;18.24;6.52;6.03;12.92;26.72;15.64;12.8;8.76;39.67;30.48;2.34;14.86;9.55;7.17;20.34;16;3.14;26.82;37.99;34.15;31.05
"2008-08-28";0.8;5.83;18.84;18.9;28.81;19.58;10.16;6.58;4.22;22.82;15.28;10.33;27.14;2.98;24.51;19.39;18;22.02;17.2;12.85;5.03;4.37;9.83;27.42;38.21;13.69;7.74;6.24;18.91;6.83;6.22;13.22;26.68;15.52;12.97;9.14;39.76;30.61;2.56;15.09;9.4;7.47;20.51;15.73;3.3;27.3;38.18;34.32;31.59
"2008-08-29";0.8;5.83;18.52;18.79;28.75;19.98;10;6.58;4.08;22.54;14.74;10.02;26.11;2.86;23.77;19.27;18.26;21.62;17.03;12.98;5.05;4.45;9.91;27.73;38.26;14.07;7.7;6.12;18.37;6.47;6.1;12.69;26.26;15.03;12.71;9.15;39.17;30.22;2.49;15.09;9.1;7.25;19.89;16;3.24;27.65;37.89;33.7;31.73
"2008-09-01";0.8;5.44;18;18.45;27.78;19.72;9.93;6.49;4;22.09;14.6;9.9;26.11;2.83;23.14;19.44;18.22;21.9;16.86;13.05;5.12;4.62;10.78;27.23;37.94;14.39;7.66;5.97;18.2;6.34;6.03;12.61;25.55;15.33;12.9;9.39;38.39;29.62;2.47;14.77;9.48;7.12;19.6;15.8;3.34;27.5;37.3;33.26;31.08
"2008-09-02";0.8;5.85;18.17;18.82;26.97;19.72;10.11;6.58;3.97;22.05;14.42;9.81;25.83;2.88;22.33;18.31;18.21;21.98;16.58;13.37;4.96;4.48;10.64;26.51;36.88;14.26;7.96;6.02;18.4;6.24;5.98;12.54;25.68;15.13;12.36;9.32;37.47;28.67;2.44;15.09;9.34;7.07;19.22;15.73;3.41;25.76;36.44;32.72;31.12
"2008-09-03";0.8;5.54;17.98;18.85;26.89;19.75;9.72;6.35;3.85;21.39;14.24;9.65;25.27;2.88;21.69;17.79;17.73;21.47;16.34;13.56;5;4.19;10.22;25.52;35.37;14.26;7.7;6.03;18.6;5.66;5.88;12.1;25.36;14.78;12.34;8.74;36.81;28.22;2.38;14.59;8.54;6.78;19.41;15.57;3.39;24.74;36.26;32.5;30.33
"2008-09-04";0.78;4.86;17.44;18.65;26.01;19.24;9.43;6.17;3.87;20.69;13.7;9.28;24.29;2.75;21.05;16.44;16.65;20.85;15.36;12.87;4.66;4.14;9.47;23.76;32.7;13.57;7.83;5.83;17.98;5.45;5.73;11.97;25.14;14.68;11.64;7.86;35.46;27.23;2.29;14.31;7.62;6.79;19.02;15.01;3.23;23.32;35.16;31.49;29.34
"2008-09-05";0.79;4.86;17.51;18.66;26.21;19.46;9.5;6.12;3.96;19.58;13.9;9.4;24.51;2.74;20.87;16.5;16.17;20.99;15.7;13.27;4.52;4.04;9.64;23.6;32.99;14.03;7.26;5.97;18.34;5.21;5.79;12.07;25.37;14.4;11.46;8.24;35.54;27.58;2.4;14.45;7.71;6.68;19.31;15.24;3.25;23.2;35.56;32.02;29.83
"2008-09-08";0.8;5.44;17.09;18.96;25.4;19.43;9.16;6.07;3.99;17.85;13.58;9.26;24.14;2.68;19.72;15.88;16.98;20.94;15.17;13.08;4.55;4;9.85;22.66;31.9;13.83;7.52;5.95;18.52;5.12;5.64;12.25;24.57;13.79;11.72;8.29;33.88;26.2;2.41;14.74;7.51;6.84;18.83;15.08;3.33;22.86;34.27;30.91;29.81
"2008-09-09";0.8;5.51;16.73;18.56;24.07;19.29;8.84;5.76;3.77;16.83;13.15;9.08;22.94;2.57;16.83;14.56;16.79;20.06;14.52;13.14;4.39;4;9.87;20.88;29.33;13.83;7.48;5.81;17.98;5.1;5.47;12.19;23.84;13.28;11.69;7.93;31.51;24.55;2.37;13.82;6.78;6.46;18.62;14.65;3.18;21.83;32.57;29.57;28.84
"2008-09-10";0.83;4.95;17.31;18.54;25.57;20.37;9.1;5.94;3.76;16.74;13.18;9.07;22.94;2.63;15.93;15.17;17.29;19.47;14.31;13.1;4.43;3.98;10.35;21.91;30.51;13.59;7.34;5.91;18.19;5.59;5.67;12.46;24.3;13.62;11.7;8.16;32.24;24.83;2.55;13.9;6.95;6.61;18.73;13.99;3.2;21.31;34.48;31.26;29.58
"2008-09-11";0.85;4.65;17.59;18.64;27.14;20.73;9.34;5.9;3.64;17.09;13.22;9.14;23.67;2.74;17.39;16.3;17.28;19.52;14.66;13.35;4.56;3.84;9.91;22.91;31.72;13.93;7.26;6.01;18.43;5.75;5.73;12.8;24.91;14.14;12.07;8.17;35.54;27.19;2.52;13.59;7.32;6.77;18.06;14.06;3.27;21.56;36.26;32.55;29.74
"2008-09-12";0.85;4.61;17.47;18.6;27.47;20.29;9.2;5.9;3.53;16.83;13.26;9.22;24.33;2.77;17.94;17.34;16.93;19.8;14.74;12.93;4.79;3.8;9.79;23.15;31.9;15.22;7.35;5.95;18.46;5.83;5.75;12.92;25.37;14.34;11.94;8.53;37.11;28.57;2.52;13.08;8;6.73;18.06;14.89;3.41;22.23;37.19;33.08;30.37
"2008-09-15";0.84;4.01;15.93;17.89;25.13;19.12;9.08;5.61;3.51;15.58;13.02;9.07;23.12;2.65;16.7;15.72;15.73;18.49;14.15;12.81;4.56;3.44;9.14;21.19;29.22;15.02;7.35;5.61;17.24;5.37;5.31;12.48;23.41;13.53;10.8;7.93;33.42;25.8;2.37;12.27;7.42;6.33;15.85;14.92;3.34;20.64;33.91;29.82;29.34
"2008-09-16";0.81;3.88;16.99;17.2;25.97;18.95;9.04;5.31;3.41;15.1;13.18;9.05;22.16;2.78;15.1;16.42;15.95;17.65;14.02;13.09;4.5;3.19;9;21.86;29.96;16.42;7.94;5.66;17.51;5.32;5.18;13.09;21.36;14.09;10.54;7.25;35.34;27.1;2.44;12.85;7.12;6.04;15.34;14.73;3.44;20.35;34.78;30.93;29.14
"2008-09-17";0.8;3.88;15.49;16.63;23.76;17.9;7.97;4.76;3.33;13.6;12.77;8.37;20.51;2.65;13.59;14.92;14.7;16.38;13.01;12.67;4.04;2.88;8.45;20.05;27.84;14.27;6.91;5.29;16.54;4.86;4.62;12.07;20.66;13.19;9.06;6.51;33.71;25.8;2.21;12.33;5.93;5.53;14.41;14.3;3.25;18.36;32.34;28.56;27.64
"2008-09-18";0.81;3.64;16.35;17.83;25.23;18.51;7.89;4.94;3.33;12.77;13.26;9.11;21.84;2.65;13.59;15.63;16.49;17.15;13.64;12.96;4.1;2.76;9.23;21.34;29.64;14.31;6.95;5.79;17.62;5;4.66;12.28;20.64;13.27;9.44;6.67;36.09;27.88;2.34;11.97;6.01;5.72;14.75;15.29;3.36;19.24;34.69;30.69;26.4
"2008-09-19";0.86;3.88;17.89;18.92;27.95;19.87;9.04;5.81;3.52;15.55;14.41;9.74;24.01;2.73;14.85;17.73;18.27;19.64;15.7;13.28;4.46;3.36;10.83;23.5;32.82;14.32;7.7;6.21;19.12;5.51;5.5;13.14;23.94;15.05;10.62;8.38;39.37;30.29;2.52;12.85;7.05;6.39;17.05;15.69;3.61;22.72;37.57;32.67;28.32
"2008-09-22";0.84;5.61;17.12;18.57;27.26;19.34;9.12;5.51;3.53;14.57;14.34;9.73;23.3;2.87;14.19;16.88;17.48;19.56;14.94;12.67;4.47;3.48;10.19;22.81;31.9;13.13;7.79;5.88;18.22;5.13;5.02;12.61;21.27;14.93;10.53;8.07;39.47;30.22;2.4;12.33;6.78;5.94;16.91;15.79;3.52;22.67;36.52;31.44;28.82
"2008-09-23";0.83;4.5;17.35;18.25;25.17;19.01;8.74;4.99;3.4;13.81;14.35;9.89;23.3;2.91;12.76;15.71;17.64;18.87;14.71;12.77;4.5;3.3;9.74;21.14;29.84;12.87;7.02;5.79;17.92;4.71;4.72;12.31;19.58;14.58;10.54;7.46;37.64;28.79;2.27;11;6.37;5.66;16.91;15.96;3.48;21.34;33.85;29.73;28.87
"2008-09-24";0.82;4.79;17.28;17.97;25.16;18.56;8.53;5.1;3.33;13.02;14.57;10.06;24.42;2.86;11.67;16.05;17.47;18.25;14.55;13.23;4.49;3.36;9.76;20.94;29.14;12.76;7.17;5.79;17.8;4.82;4.38;12.56;19.05;14.57;10.95;6.76;38.68;29.86;2.19;10.49;5.87;5.65;16.71;15.82;3.57;20.96;34.43;30.29;28.33
"2008-09-25";0.83;4.81;17.75;18.6;26.18;18.85;8.82;5.8;3.5;14.24;15.08;10.46;25.18;2.96;12.04;15.74;18.27;19.32;15.05;13.4;4.73;3.17;10.27;21.77;30.58;12.63;7.44;5.98;18.52;4.88;4.85;12.89;20.47;14.66;11.48;6.8;40.45;31.21;2.18;11.5;6.1;5.99;16.62;16.04;3.72;22.28;35.63;31.77;29.78
"2008-09-26";0.83;4.76;17.71;18.89;24.69;17.77;8.57;5.62;3.46;15.21;15.29;10.56;25.46;2.93;13;15;17.82;20.15;15.22;12.36;4.7;3.19;10.27;20.95;29.42;12.39;7;6.01;18.45;4.98;4.9;13.2;20.72;14.96;11.52;6.9;39.49;30.67;2.14;11.36;6.01;5.8;16.24;16.36;3.72;22.07;33.56;30.59;30.13
"2008-09-29";0.78;2.45;15.93;17.55;21.6;16.55;8.14;5.17;3.29;13.37;14.58;9.68;22.75;2.84;12.08;12.95;16.22;19.56;13.19;11.84;4.18;2.92;9.34;18.17;25.54;11.05;6.47;5.7;17.36;4.26;4.37;12.64;18.42;14.14;10.48;5.37;36.27;28.35;1.85;9.51;4.74;4.93;15.18;15.88;3.42;18.82;29.46;26.87;28.25
"2008-09-30";1.15;4.86;17.71;18.89;23.54;17.82;8.71;5.22;3.42;14.24;15.75;10.46;24.62;3.08;11.62;13.9;17.38;20.74;14.94;12.41;4.22;3.2;10.23;19.16;27.38;11.47;6.73;6.12;19.06;4.62;4.93;13.13;20.92;14.65;11.94;6.27;38.77;30.39;2.01;9.13;4.91;5.18;15.61;16.44;3.57;19.58;31.86;29.01;30.5
